ID,finca,zona,día,persona,edad,sexo,tamanio.cuadrilla,pante,proceso,arbol.ID,punto,arbol.persona,posicion,altura (ft),Fecha de modificación,Fecha de creación,Fecha de creación-mod,GPS
Sam10,Irlanda,germania,28OCT,Edna2,42,F,5,1,durante,128,834,128,N15° 10.893' W92° 20.083',3882,28/10/2021 17:17,28/10/2021 12:35,28/10/2021 12.35,amarillo
Sam10,Irlanda,germania,28OCT,Edna2,42,F,5,1,durante,129,835,129,N15° 10.895' W92° 20.083',3877,28/10/2021 17:17,28/10/2021 12:38,28/10/2021 12.38,amarillo
Sam10,Irlanda,germania,28OCT,Edna2,42,F,5,1,durante,130,836,130,N15° 10.894' W92° 20.083',3868,28/10/2021 17:17,28/10/2021 12:41,28/10/2021 12.41,amarillo
Sam10,Irlanda,germania,28OCT,Edna2,42,F,5,1,durante,131,837,131,N15° 10.895' W92° 20.083',3868,28/10/2021 17:17,28/10/2021 12:41,28/10/2021 12.41,amarillo
Sam10,Irlanda,germania,28OCT,Edna2,42,F,5,1,durante,132,838,132,N15° 10.894' W92° 20.086',3867,28/10/2021 17:17,28/10/2021 12:42,28/10/2021 12.42,amarillo
Sam10,Irlanda,germania,28OCT,Edna2,42,F,5,1,durante,133,839,133,N15° 10.895' W92° 20.087',3868,28/10/2021 17:17,28/10/2021 12:44,28/10/2021 12.44,amarillo
Sam10,Irlanda,germania,28OCT,Edna2,42,F,5,1,final,NA,NA,NA,N15° 10.895' W92° 20.088',3865,28/10/2021 17:17,28/10/2021 12:49,28/10/2021 12.49,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,inicio,1,841,1,N15° 10.236' W92° 19.156',4038,08/11/2021 12:44,30/10/2021 07:30,30/10/2021 07.30,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,2,842,2,N15° 10.234' W92° 19.155',4034,08/11/2021 12:44,30/10/2021 07:31,30/10/2021 07.31,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,3,843,3,N15° 10.234' W92° 19.155',4029,08/11/2021 12:44,30/10/2021 07:34,30/10/2021 07.34,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,4,844,4,N15° 10.232' W92° 19.155',4035,08/11/2021 12:44,30/10/2021 07:35,30/10/2021 07.35,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,5,845,5,N15° 10.232' W92° 19.155',4044,08/11/2021 12:44,30/10/2021 07:37,30/10/2021 07.37,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,6,846,6,N15° 10.232' W92° 19.155',4048,08/11/2021 12:44,30/10/2021 07:38,30/10/2021 07.38,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,7,847,7,N15° 10.231' W92° 19.155',4055,08/11/2021 12:44,30/10/2021 07:42,30/10/2021 07.42,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,8,848,8,N15° 10.231' W92° 19.155',4059,08/11/2021 12:44,30/10/2021 07:44,30/10/2021 07.44,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,9,849,9,N15° 10.230' W92° 19.153',4053,08/11/2021 12:44,30/10/2021 07:45,30/10/2021 07.45,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,10,850,10,N15° 10.229' W92° 19.153',4050,08/11/2021 12:44,30/10/2021 07:48,30/10/2021 07.48,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,11,851,11,N15° 10.229' W92° 19.151',4049,08/11/2021 12:44,30/10/2021 07:49,30/10/2021 07.49,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,12,852,12,N15° 10.228' W92° 19.152',4053,08/11/2021 12:44,30/10/2021 07:50,30/10/2021 07.50,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,13,853,13,N15° 10.228' W92° 19.153',4054,08/11/2021 12:44,30/10/2021 07:51,30/10/2021 07.51,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,14,854,14,N15° 10.227' W92° 19.149',4049,08/11/2021 12:44,30/10/2021 07:53,30/10/2021 07.53,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,15,855,15,N15° 10.225' W92° 19.148',4038,08/11/2021 12:44,30/10/2021 07:55,30/10/2021 07.55,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,pausa,NA,NA,NA,NA,NA,08/11/2021 12:44,30/10/2021 07:56,30/10/2021 07.56,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,reinicio,16,856,16,N15° 10.223' W92° 19.143',4050,08/11/2021 12:44,30/10/2021 07:58,30/10/2021 07.58,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,17,857,17,N15° 10.224' W92° 19.143',4046,08/11/2021 12:44,30/10/2021 08:09,30/10/2021 08.09,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,18,858,18,N15° 10.223' W92° 19.143',4050,08/11/2021 12:44,30/10/2021 08:10,30/10/2021 08.10,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,19,859,19,N15° 10.222' W92° 19.142',4058,08/11/2021 12:44,30/10/2021 08:11,30/10/2021 08.11,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,20,860,20,N15° 10.223' W92° 19.142',4056,08/11/2021 12:44,30/10/2021 08:12,30/10/2021 08.12,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,21,861,21,N15° 10.222' W92° 19.139',4055,08/11/2021 12:44,30/10/2021 08:14,30/10/2021 08.14,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,pausa,NA,NA,NA,NA,NA,08/11/2021 12:44,30/10/2021 08:14,30/10/2021 08.14,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,reinicio,22,862,22,N15° 10.222' W92° 19.134',4048,08/11/2021 12:44,30/10/2021 08:22,30/10/2021 08.22,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,23,863,23,N15° 10.223' W92° 19.135',4052,08/11/2021 12:44,30/10/2021 08:22,30/10/2021 08.22,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,24,864,24,N15° 10.223' W92° 19.135',4049,08/11/2021 12:44,30/10/2021 08:23,30/10/2021 08.23,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,25,865,25,N15° 10.224' W92° 19.136',4054,08/11/2021 12:44,30/10/2021 08:28,30/10/2021 08.28,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,pausa,NA,NA,NA,NA,NA,08/11/2021 12:44,30/10/2021 08:30,30/10/2021 08.30,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,reinicio,26,866,26,N15° 10.229' W92° 19.139',4057,08/11/2021 12:44,30/10/2021 08:35,30/10/2021 08.35,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,27,867,27,N15° 10.227' W92° 19.139',4060,08/11/2021 12:44,30/10/2021 08:36,30/10/2021 08.36,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,28,868,28,N15° 10.227' W92° 19.140',4065,08/11/2021 12:44,30/10/2021 08:37,30/10/2021 08.37,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,29,869,29,N15° 10.227' W92° 19.140',4072,08/11/2021 12:44,30/10/2021 08:41,30/10/2021 08.41,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,30,870,30,N15° 10.227' W92° 19.140',4062,08/11/2021 12:44,30/10/2021 08:42,30/10/2021 08.42,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,31,871,31,N15° 10.226' W92° 19.137',4060,08/11/2021 12:44,30/10/2021 08:48,30/10/2021 08.48,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,32,872,32,N15° 10.227' W92° 19.137',4058,08/11/2021 12:44,30/10/2021 08:50,30/10/2021 08.50,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,33,873,33,N15° 10.227' W92° 19.140',4059,08/11/2021 12:44,30/10/2021 08:51,30/10/2021 08.51,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,34,874,34,N15° 10.227' W92° 19.141',4057,08/11/2021 12:44,30/10/2021 08:52,30/10/2021 08.52,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,35,875,35,N15° 10.228' W92° 19.142',4057,08/11/2021 12:44,30/10/2021 08:53,30/10/2021 08.53,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,36,876,36,N15° 10.229' W92° 19.142',4055,08/11/2021 12:44,30/10/2021 08:55,30/10/2021 08.55,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,37,877,37,N15° 10.229' W92° 19.144',4067,08/11/2021 12:44,30/10/2021 08:58,30/10/2021 08.58,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,38,878,38,N15° 10.230' W92° 19.144',4065,08/11/2021 12:44,30/10/2021 08:58,30/10/2021 08.58,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,39,879,39,N15° 10.230' W92° 19.141',4058,08/11/2021 12:44,30/10/2021 09:01,30/10/2021 09.01,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,40,880,40,N15° 10.229' W92° 19.141',4062,08/11/2021 12:44,30/10/2021 09:03,30/10/2021 09.03,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,41,881,41,N15° 10.229' W92° 19.144',4057,08/11/2021 12:44,30/10/2021 09:05,30/10/2021 09.05,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,42,882,42,N15° 10.230' W92° 19.143',4058,08/11/2021 12:44,30/10/2021 09:06,30/10/2021 09.06,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,43,883,43,N15° 10.231' W92° 19.144',4059,08/11/2021 12:44,30/10/2021 09:06,30/10/2021 09.06,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,44,884,44,N15° 10.233' W92° 19.144',4062,08/11/2021 12:44,30/10/2021 09:07,30/10/2021 09.07,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,45,885,45,N15° 10.234' W92° 19.146',4069,08/11/2021 12:44,30/10/2021 09:09,30/10/2021 09.09,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,46,886,46,N15° 10.234' W92° 19.148',4072,08/11/2021 12:44,30/10/2021 09:10,30/10/2021 09.10,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,47,887,47,N15° 10.232' W92° 19.148',4065,08/11/2021 12:44,30/10/2021 09:12,30/10/2021 09.12,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,48,888,48,N15° 10.233' W92° 19.149',4069,08/11/2021 12:44,30/10/2021 09:13,30/10/2021 09.13,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,49,889,49,N15° 10.237' W92° 19.150',4071,08/11/2021 12:44,30/10/2021 09:14,30/10/2021 09.14,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,50,890,50,N15° 10.238' W92° 19.149',4071,08/11/2021 12:44,30/10/2021 09:14,30/10/2021 09.14,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,51,891,51,N15° 10.237' W92° 19.149',4071,08/11/2021 12:44,30/10/2021 09:15,30/10/2021 09.15,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,pausa,NA,NA,NA,NA,NA,08/11/2021 12:44,30/10/2021 09:15,30/10/2021 09.15,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,reinicio,52,892,52,N15° 10.234' W92° 19.133',4100,08/11/2021 12:44,30/10/2021 09:52,30/10/2021 09.52,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,53,893,53,N15° 10.235' W92° 19.134',4103,08/11/2021 12:44,30/10/2021 09:54,30/10/2021 09.54,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,54,894,54,N15° 10.234' W92° 19.134',4103,08/11/2021 12:44,30/10/2021 09:55,30/10/2021 09.55,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,55,895,55,N15° 10.234' W92° 19.132',4104,08/11/2021 12:44,30/10/2021 09:55,30/10/2021 09.55,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,56,896,56,N15° 10.233' W92° 19.132',4107,08/11/2021 12:44,30/10/2021 09:55,30/10/2021 09.55,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,57,897,57,N15° 10.233' W92° 19.131',4096,08/11/2021 12:44,30/10/2021 09:58,30/10/2021 09.58,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,58,898,58,N15° 10.231' W92° 19.130',4101,08/11/2021 12:44,30/10/2021 09:59,30/10/2021 09.59,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,59,899,59,N15° 10.232' W92° 19.130',4108,08/11/2021 12:44,30/10/2021 10:00,30/10/2021 10,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,60,900,60,N15° 10.230' W92° 19.130',4118,08/11/2021 12:44,30/10/2021 10:03,30/10/2021 10.03,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,61,901,61,N15° 10.231' W92° 19.128',4119,08/11/2021 12:44,30/10/2021 10:05,30/10/2021 10.05,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,62,902,62,N15° 10.231' W92° 19.129',4131,08/11/2021 12:44,30/10/2021 10:08,30/10/2021 10.08,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,63,903,63,N15° 10.228' W92° 19.128',4128,08/11/2021 12:44,30/10/2021 10:09,30/10/2021 10.09,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,64,904,64,N15° 10.228' W92° 19.128',4126,08/11/2021 12:44,30/10/2021 10:10,30/10/2021 10.10,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,65,905,65,N15° 10.227' W92° 19.126',4124,08/11/2021 12:44,30/10/2021 10:10,30/10/2021 10.10,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,66,906,66,N15° 10.226' W92° 19.126',4130,08/11/2021 12:44,30/10/2021 10:12,30/10/2021 10.12,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,67,907,67,N15° 10.225' W92° 19.125',4127,08/11/2021 12:44,30/10/2021 10:13,30/10/2021 10.13,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,68,908,68,N15° 10.225' W92° 19.125',4127,08/11/2021 12:44,30/10/2021 10:13,30/10/2021 10.13,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,69,909,69,N15° 10.224' W92° 19.125',4128,08/11/2021 12:44,30/10/2021 10:14,30/10/2021 10.14,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,70,910,70,N15° 10.225' W92° 19.119',4119,08/11/2021 12:44,30/10/2021 10:16,30/10/2021 10.16,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,71,911,71,N15° 10.223' W92° 19.117',4119,08/11/2021 12:44,30/10/2021 10:17,30/10/2021 10.17,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,72,912,72,N15° 10.223' W92° 19.117',4119,08/11/2021 12:44,30/10/2021 10:17,30/10/2021 10.17,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,73,913,73,N15° 10.222' W92° 19.117',4119,08/11/2021 12:44,30/10/2021 10:18,30/10/2021 10.18,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,74,914,74,N15° 10.220' W92° 19.116',4121,08/11/2021 12:44,30/10/2021 10:19,30/10/2021 10.19,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,75,915,75,N15° 10.220' W92° 19.115',4124,08/11/2021 12:44,30/10/2021 10:19,30/10/2021 10.19,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,76,916,76,N15° 10.219' W92° 19.114',4125,08/11/2021 12:44,30/10/2021 10:20,30/10/2021 10.20,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,77,917,77,N15° 10.219' W92° 19.115',4125,08/11/2021 12:44,30/10/2021 10:20,30/10/2021 10.20,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,78,918,78,N15° 10.218' W92° 19.116',4123,08/11/2021 12:44,30/10/2021 10:21,30/10/2021 10.21,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,79,919,79,N15° 10.219' W92° 19.118',4120,08/11/2021 12:44,30/10/2021 10:25,30/10/2021 10.25,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,80,920,80,N15° 10.219' W92° 19.118',4118,08/11/2021 12:44,30/10/2021 10:27,30/10/2021 10.27,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,81,921,81,N15° 10.220' W92° 19.118',4117,08/11/2021 12:44,30/10/2021 10:28,30/10/2021 10.28,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,82,922,82,N15° 10.221' W92° 19.119',4115,08/11/2021 12:44,30/10/2021 10:28,30/10/2021 10.28,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,83,923,83,N15° 10.222' W92° 19.120',4112,08/11/2021 12:44,30/10/2021 10:30,30/10/2021 10.30,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,84,924,84,N15° 10.224' W92° 19.122',4110,08/11/2021 12:44,30/10/2021 10:30,30/10/2021 10.30,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,pausa,NA,NA,NA,NA,NA,08/11/2021 12:44,30/10/2021 10:32,30/10/2021 10.32,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,reinicio,85,925,85,N15° 10.236' W92° 19.130',4120,08/11/2021 12:44,30/10/2021 10:45,30/10/2021 10.45,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,86,926,86,N15° 10.235' W92° 19.128',4134,08/11/2021 12:44,30/10/2021 10:49,30/10/2021 10.49,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,87,927,87,N15° 10.233' W92° 19.127',4137,08/11/2021 12:44,30/10/2021 10:50,30/10/2021 10.50,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,88,928,88,N15° 10.234' W92° 19.126',4139,08/11/2021 12:44,30/10/2021 10:50,30/10/2021 10.50,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,89,929,89,N15° 10.233' W92° 19.124',4141,08/11/2021 12:44,30/10/2021 10:52,30/10/2021 10.52,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,90,930,90,N15° 10.231' W92° 19.126',4133,08/11/2021 12:44,30/10/2021 10:54,30/10/2021 10.54,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,91,931,91,N15° 10.231' W92° 19.126',4131,08/11/2021 12:44,30/10/2021 10:55,30/10/2021 10.55,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,92,932,92,N15° 10.230' W92° 19.125',4124,08/11/2021 12:44,30/10/2021 10:57,30/10/2021 10.57,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,93,933,93,N15° 10.230' W92° 19.124',4124,08/11/2021 12:44,30/10/2021 10:58,30/10/2021 10.58,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,94,934,94,N15° 10.228' W92° 19.122',4123,08/11/2021 12:44,30/10/2021 10:59,30/10/2021 10.59,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,95,935,95,N15° 10.229' W92° 19.123',4123,08/11/2021 12:44,30/10/2021 11:00,30/10/2021 11,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,96,936,96,N15° 10.228' W92° 19.124',4125,08/11/2021 12:44,30/10/2021 11:02,30/10/2021 11.02,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,97,937,97,N15° 10.229' W92° 19.122',4124,08/11/2021 12:44,30/10/2021 11:03,30/10/2021 11.03,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,98,938,98,N15° 10.228' W92° 19.122',4122,08/11/2021 12:44,30/10/2021 11:04,30/10/2021 11.04,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,99,939,99,N15° 10.229' W92° 19.121',4122,08/11/2021 12:44,30/10/2021 11:05,30/10/2021 11.05,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,100,940,100,N15° 10.228' W92° 19.120',4122,08/11/2021 12:44,30/10/2021 11:06,30/10/2021 11.06,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,101,941,101,N15° 10.228' W92° 19.121',4124,08/11/2021 12:44,30/10/2021 11:07,30/10/2021 11.07,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,102,942,102,N15° 10.228' W92° 19.119',4123,08/11/2021 12:44,30/10/2021 11:08,30/10/2021 11.08,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,103,943,103,N15° 10.227' W92° 19.119',4123,08/11/2021 12:44,30/10/2021 11:10,30/10/2021 11.10,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,104,944,104,N15° 10.224' W92° 19.114',4125,08/11/2021 12:44,30/10/2021 11:12,30/10/2021 11.12,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,105,945,105,N15° 10.223' W92° 19.113',4126,08/11/2021 12:44,30/10/2021 11:12,30/10/2021 11.12,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,106,946,106,N15° 10.222' W92° 19.112',4127,08/11/2021 12:44,30/10/2021 11:13,30/10/2021 11.13,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,107,947,107,N15° 10.221' W92° 19.110',4127,08/11/2021 12:44,30/10/2021 11:13,30/10/2021 11.13,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,108,948,108,N15° 10.223' W92° 19.108',4117,08/11/2021 12:44,30/10/2021 11:14,30/10/2021 11.14,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,109,949,109,N15° 10.223' W92° 19.110',4112,08/11/2021 12:44,30/10/2021 11:17,30/10/2021 11.17,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,110,950,110,N15° 10.222' W92° 19.110',4109,08/11/2021 12:44,30/10/2021 11:17,30/10/2021 11.17,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,111,951,111,N15° 10.222' W92° 19.108',4106,08/11/2021 12:44,30/10/2021 11:18,30/10/2021 11.18,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,112,952,112,N15° 10.222' W92° 19.108',4106,08/11/2021 12:44,30/10/2021 11:19,30/10/2021 11.19,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,113,953,113,N15° 10.222' W92° 19.111',4107,08/11/2021 12:44,30/10/2021 11:20,30/10/2021 11.20,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,114,954,114,N15° 10.223' W92° 19.112',4115,08/11/2021 12:44,30/10/2021 11:21,30/10/2021 11.21,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,115,955,115,N15° 10.221' W92° 19.114',4113,08/11/2021 12:44,30/10/2021 11:23,30/10/2021 11.23,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,116,956,116,N15° 10.222' W92° 19.114',4119,08/11/2021 12:44,30/10/2021 11:24,30/10/2021 11.24,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,117,957,117,N15° 10.223' W92° 19.114',4119,08/11/2021 12:44,30/10/2021 11:24,30/10/2021 11.24,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,118,958,118,N15° 10.224' W92° 19.116',4117,08/11/2021 12:44,30/10/2021 11:25,30/10/2021 11.25,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,durante,119,959,119,N15° 10.226' W92° 19.118',4116,08/11/2021 12:44,30/10/2021 11:26,30/10/2021 11.26,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,pausa,NA,NA,NA,NA,NA,08/11/2021 12:44,30/10/2021 11:29,30/10/2021 11.29,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,reinicio,120,960,120,N15° 10.226' W92° 19.118',4120,08/11/2021 12:44,30/10/2021 11:35,30/10/2021 11.35,amarillo
Fran11,Hamburgo,zonaAlta,30OCT,Bart,53,M,2,1,final,NA,NA,NA,NA,NA,08/11/2021 12:44,30/10/2021 11:40,30/10/2021 11.40,amarillo
Car12,Irlanda,occidente,3NOV,Flanders,38,M,2,1,inicio,1,970,1,N15° 10.213' W92° 20.779',3058,08/11/2021 12:45,03/11/2021 06:25,03/11/2021 06.25,amarillo
Car12,Irlanda,occidente,3NOV,Flanders,38,M,2,1,durante,2,971,2,N15° 10.215' W92° 20.777',3028,08/11/2021 12:45,03/11/2021 06:27,03/11/2021 06.27,amarillo
Car12,Irlanda,occidente,3NOV,Flanders,38,M,2,1,durante,3,972,3,N15° 10.212' W92° 20.776',3005,08/11/2021 12:45,03/11/2021 06:28,03/11/2021 06.28,amarillo
